Date,Year,Month,Geopolitical_Zone,State,Avg_Humidity_Percent,Min_Humidity_Percent,Max_Humidity_Percent
2004-01-01,2004,1,South-West,Ogun,78.2,64.6,89.7
2004-02-01,2004,2,South-West,Ogun,79.8,64.9,99.4
2004-03-01,2004,3,South-West,Ogun,81.3,69.3,99.6
2004-04-01,2004,4,South-West,Ogun,88.7,73.8,100.2
2004-05-01,2004,5,South-West,Ogun,89.9,70.4,101.4
2004-06-01,2004,6,South-West,Ogun,90.0,72.8,103.3
2004-07-01,2004,7,South-West,Ogun,90.3,80.0,100.9
2004-08-01,2004,8,South-West,Ogun,88.8,72.5,100.8
2004-09-01,2004,9,South-West,Ogun,90.9,78.4,105.2
2004-10-01,2004,10,South-West,Ogun,90.9,75.8,101.9
2004-11-01,2004,11,South-West,Ogun,89.1,73.1,99.8
2004-12-01,2004,12,South-West,Ogun,84.7,73.5,100.6
2005-01-01,2005,1,South-West,Ogun,72.1,58.5,85.7
2005-02-01,2005,2,South-West,Ogun,85.9,66.6,100.5
2005-03-01,2005,3,South-West,Ogun,88.1,69.9,104.1
2005-04-01,2005,4,South-West,Ogun,88.6,70.9,104.9
2005-05-01,2005,5,South-West,Ogun,89.2,73.3,106.3
2005-06-01,2005,6,South-West,Ogun,90.1,76.3,104.3
2005-07-01,2005,7,South-West,Ogun,88.8,69.1,101.7
2005-08-01,2005,8,South-West,Ogun,87.1,69.6,99.4
2005-09-01,2005,9,South-West,Ogun,88.6,75.7,99.8
2005-10-01,2005,10,South-West,Ogun,89.2,73.6,102.2
2005-11-01,2005,11,South-West,Ogun,86.4,74.6,102.4
2005-12-01,2005,12,South-West,Ogun,83.2,71.1,100.9
2006-01-01,2006,1,South-West,Ogun,85.7,68.9,101.2
2006-02-01,2006,2,South-West,Ogun,84.5,66.1,100.0
2006-03-01,2006,3,South-West,Ogun,86.3,76.1,98.8
2006-04-01,2006,4,South-West,Ogun,85.7,74.7,102.6
2006-05-01,2006,5,South-West,Ogun,89.2,78.8,108.1
2006-06-01,2006,6,South-West,Ogun,89.6,69.7,105.9
2006-07-01,2006,7,South-West,Ogun,88.6,78.1,105.4
2006-08-01,2006,8,South-West,Ogun,89.1,71.2,108.9
2006-09-01,2006,9,South-West,Ogun,90.8,79.4,107.2
2006-10-01,2006,10,South-West,Ogun,89.5,79.1,100.9
2006-11-01,2006,11,South-West,Ogun,81.5,65.6,92.8
2006-12-01,2006,12,South-West,Ogun,76.4,62.6,89.6
2007-01-01,2007,1,South-West,Ogun,65.4,54.8,79.1
2007-02-01,2007,2,South-West,Ogun,82.2,62.3,99.0
2007-03-01,2007,3,South-West,Ogun,84.2,74.1,99.1
2007-04-01,2007,4,South-West,Ogun,88.1,70.1,102.9
2007-05-01,2007,5,South-West,Ogun,90.1,79.0,107.7
2007-06-01,2007,6,South-West,Ogun,91.0,75.5,103.3
2007-07-01,2007,7,South-West,Ogun,89.6,71.4,107.6
2007-08-01,2007,8,South-West,Ogun,90.7,71.8,102.9
2007-09-01,2007,9,South-West,Ogun,91.3,81.1,103.9
2007-10-01,2007,10,South-West,Ogun,91.8,72.3,110.7
2007-11-01,2007,11,South-West,Ogun,88.9,77.7,104.3
2007-12-01,2007,12,South-West,Ogun,79.9,66.4,90.0
2008-01-01,2008,1,South-West,Ogun,71.7,58.8,89.2
2008-02-01,2008,2,South-West,Ogun,78.6,63.7,90.2
2008-03-01,2008,3,South-West,Ogun,88.2,77.9,107.4
2008-04-01,2008,4,South-West,Ogun,86.9,67.6,104.8
2008-05-01,2008,5,South-West,Ogun,88.8,72.5,105.7
2008-06-01,2008,6,South-West,Ogun,91.1,77.4,108.3
2008-07-01,2008,7,South-West,Ogun,91.0,71.5,108.6
2008-08-01,2008,8,South-West,Ogun,91.3,79.0,110.6
2008-09-01,2008,9,South-West,Ogun,90.9,79.6,106.4
2008-10-01,2008,10,South-West,Ogun,90.5,71.1,102.4
2008-11-01,2008,11,South-West,Ogun,86.5,73.3,104.4
2008-12-01,2008,12,South-West,Ogun,82.6,72.6,93.4
2009-01-01,2009,1,South-West,Ogun,82.0,65.2,99.3
2009-02-01,2009,2,South-West,Ogun,87.8,74.4,105.7
2009-03-01,2009,3,South-West,Ogun,87.6,70.3,101.3
2009-04-01,2009,4,South-West,Ogun,88.6,76.0,100.2
2009-05-01,2009,5,South-West,Ogun,89.4,75.9,103.0
2009-06-01,2009,6,South-West,Ogun,90.5,80.0,109.1
2009-07-01,2009,7,South-West,Ogun,90.8,76.2,104.6
2009-08-01,2009,8,South-West,Ogun,90.3,77.8,108.0
2009-09-01,2009,9,South-West,Ogun,90.7,77.6,107.4
2009-10-01,2009,10,South-West,Ogun,90.6,71.0,106.2
2009-11-01,2009,11,South-West,Ogun,85.3,65.4,103.0
2009-12-01,2009,12,South-West,Ogun,82.2,71.5,98.6
2010-01-01,2010,1,South-West,Ogun,81.9,65.9,92.4
2010-02-01,2010,2,South-West,Ogun,85.0,66.3,99.5
2010-03-01,2010,3,South-West,Ogun,85.8,68.7,101.0
2010-04-01,2010,4,South-West,Ogun,87.8,75.4,101.0
2010-05-01,2010,5,South-West,Ogun,90.3,71.8,103.3
2010-06-01,2010,6,South-West,Ogun,91.2,75.6,103.3
2010-07-01,2010,7,South-West,Ogun,90.5,80.5,104.8
2010-08-01,2010,8,South-West,Ogun,90.8,79.4,108.7
2010-09-01,2010,9,South-West,Ogun,91.6,73.5,107.9
2010-10-01,2010,10,South-West,Ogun,91.2,76.1,107.2
2010-11-01,2010,11,South-West,Ogun,89.1,71.7,103.5
2010-12-01,2010,12,South-West,Ogun,81.2,62.0,100.0
2011-01-01,2011,1,South-West,Ogun,76.2,62.0,86.5
2011-02-01,2011,2,South-West,Ogun,86.5,74.5,105.6
2011-03-01,2011,3,South-West,Ogun,87.7,75.2,101.3
2011-04-01,2011,4,South-West,Ogun,88.5,73.6,104.7
2011-05-01,2011,5,South-West,Ogun,89.8,73.0,106.2
2011-06-01,2011,6,South-West,Ogun,91.1,72.9,102.3
2011-07-01,2011,7,South-West,Ogun,91.2,78.2,107.3
2011-08-01,2011,8,South-West,Ogun,90.3,72.8,107.7
2011-09-01,2011,9,South-West,Ogun,90.5,70.8,106.2
2011-10-01,2011,10,South-West,Ogun,90.6,71.1,110.1
2011-11-01,2011,11,South-West,Ogun,87.2,72.5,101.5
2011-12-01,2011,12,South-West,Ogun,76.3,61.4,87.7
2012-01-01,2012,1,South-West,Ogun,79.0,61.3,98.7
2012-02-01,2012,2,South-West,Ogun,85.8,70.0,99.4
2012-03-01,2012,3,South-West,Ogun,85.1,73.8,101.1
2012-04-01,2012,4,South-West,Ogun,89.3,77.4,101.0
2012-05-01,2012,5,South-West,Ogun,89.2,72.0,101.4
2012-06-01,2012,6,South-West,Ogun,91.1,80.8,111.1
2012-07-01,2012,7,South-West,Ogun,90.8,78.4,109.5
2012-08-01,2012,8,South-West,Ogun,89.5,76.4,106.2
2012-09-01,2012,9,South-West,Ogun,90.8,76.7,103.0
2012-10-01,2012,10,South-West,Ogun,90.9,79.8,103.8
2012-11-01,2012,11,South-West,Ogun,90.2,73.6,105.5
2012-12-01,2012,12,South-West,Ogun,81.9,70.9,99.3
2013-01-01,2013,1,South-West,Ogun,80.3,61.6,90.6
2013-02-01,2013,2,South-West,Ogun,85.0,71.3,100.1
2013-03-01,2013,3,South-West,Ogun,89.0,71.1,104.5
2013-04-01,2013,4,South-West,Ogun,88.5,78.1,104.8
2013-05-01,2013,5,South-West,Ogun,90.5,79.0,108.6
2013-06-01,2013,6,South-West,Ogun,90.7,72.9,103.9
2013-07-01,2013,7,South-West,Ogun,90.7,80.4,103.6
2013-08-01,2013,8,South-West,Ogun,88.8,78.5,105.4
2013-09-01,2013,9,South-West,Ogun,90.0,80.0,100.4
2013-10-01,2013,10,South-West,Ogun,89.3,70.4,106.7
2013-11-01,2013,11,South-West,Ogun,88.9,74.4,100.1
2013-12-01,2013,12,South-West,Ogun,82.6,71.4,98.7
2014-01-01,2014,1,South-West,Ogun,85.1,70.9,104.8
2014-02-01,2014,2,South-West,Ogun,83.8,71.4,99.5
2014-03-01,2014,3,South-West,Ogun,86.7,69.5,97.3
2014-04-01,2014,4,South-West,Ogun,88.2,77.6,102.1
2014-05-01,2014,5,South-West,Ogun,89.0,74.0,101.5
2014-06-01,2014,6,South-West,Ogun,90.1,75.2,108.4
2014-07-01,2014,7,South-West,Ogun,89.6,69.8,102.5
2014-08-01,2014,8,South-West,Ogun,89.9,75.6,102.7
2014-09-01,2014,9,South-West,Ogun,90.7,74.0,104.0
2014-10-01,2014,10,South-West,Ogun,91.1,75.5,108.3
2014-11-01,2014,11,South-West,Ogun,88.9,72.3,104.8
2014-12-01,2014,12,South-West,Ogun,79.6,69.3,91.5
2015-01-01,2015,1,South-West,Ogun,73.8,58.9,84.9
2015-02-01,2015,2,South-West,Ogun,85.4,73.2,104.6
2015-03-01,2015,3,South-West,Ogun,86.9,67.2,104.5
2015-04-01,2015,4,South-West,Ogun,87.5,67.8,99.3
2015-05-01,2015,5,South-West,Ogun,89.8,79.3,104.2
2015-06-01,2015,6,South-West,Ogun,90.7,71.5,108.0
2015-07-01,2015,7,South-West,Ogun,88.9,76.6,106.1
2015-08-01,2015,8,South-West,Ogun,88.4,68.8,103.4
2015-09-01,2015,9,South-West,Ogun,89.2,77.1,103.4
2015-10-01,2015,10,South-West,Ogun,89.4,69.9,108.0
2015-11-01,2015,11,South-West,Ogun,84.9,72.9,95.5
2015-12-01,2015,12,South-West,Ogun,66.0,52.9,81.1
2016-01-01,2016,1,South-West,Ogun,68.3,50.9,80.8
2016-02-01,2016,2,South-West,Ogun,75.6,56.9,92.6
2016-03-01,2016,3,South-West,Ogun,83.5,72.0,99.7
2016-04-01,2016,4,South-West,Ogun,86.0,72.8,101.8
2016-05-01,2016,5,South-West,Ogun,88.5,75.8,108.0
2016-06-01,2016,6,South-West,Ogun,89.2,73.2,99.9
2016-07-01,2016,7,South-West,Ogun,88.4,77.2,107.3
2016-08-01,2016,8,South-West,Ogun,88.1,74.4,104.2
2016-09-01,2016,9,South-West,Ogun,90.5,72.8,105.9
2016-10-01,2016,10,South-West,Ogun,89.0,74.6,102.0
2016-11-01,2016,11,South-West,Ogun,85.3,65.8,99.3
2016-12-01,2016,12,South-West,Ogun,80.3,63.8,97.3
2017-01-01,2017,1,South-West,Ogun,78.7,63.6,97.4
2017-02-01,2017,2,South-West,Ogun,80.0,68.3,94.1
2017-03-01,2017,3,South-West,Ogun,84.3,73.5,101.2
2017-04-01,2017,4,South-West,Ogun,86.3,68.5,100.7
2017-05-01,2017,5,South-West,Ogun,88.5,76.7,106.1
2017-06-01,2017,6,South-West,Ogun,89.5,74.1,107.3
2017-07-01,2017,7,South-West,Ogun,90.0,75.2,100.4
2017-08-01,2017,8,South-West,Ogun,89.1,69.5,100.4
2017-09-01,2017,9,South-West,Ogun,89.3,70.4,106.6
2017-10-01,2017,10,South-West,Ogun,89.4,70.2,104.2
2017-11-01,2017,11,South-West,Ogun,86.3,67.3,99.0
2017-12-01,2017,12,South-West,Ogun,79.1,64.6,93.0
2018-01-01,2018,1,South-West,Ogun,74.0,62.1,91.0
2018-02-01,2018,2,South-West,Ogun,83.2,66.8,94.2
2018-03-01,2018,3,South-West,Ogun,85.4,67.9,100.8
2018-04-01,2018,4,South-West,Ogun,86.5,75.4,99.2
2018-05-01,2018,5,South-West,Ogun,89.3,71.1,109.3
2018-06-01,2018,6,South-West,Ogun,89.2,76.5,104.8
2018-07-01,2018,7,South-West,Ogun,90.0,73.8,100.3
2018-08-01,2018,8,South-West,Ogun,89.1,74.7,99.4
2018-09-01,2018,9,South-West,Ogun,90.6,76.9,103.2
2018-10-01,2018,10,South-West,Ogun,89.4,77.5,102.0
2018-11-01,2018,11,South-West,Ogun,86.2,69.6,102.0
2018-12-01,2018,12,South-West,Ogun,75.9,60.9,88.0
2019-01-01,2019,1,South-West,Ogun,80.3,68.3,95.1
2019-02-01,2019,2,South-West,Ogun,82.5,71.5,98.3
2019-03-01,2019,3,South-West,Ogun,86.4,70.5,104.0
2019-04-01,2019,4,South-West,Ogun,87.6,70.7,106.0
2019-05-01,2019,5,South-West,Ogun,88.7,77.2,101.1
2019-06-01,2019,6,South-West,Ogun,90.3,75.6,107.0
2019-07-01,2019,7,South-West,Ogun,90.7,74.5,102.9
2019-08-01,2019,8,South-West,Ogun,88.8,72.6,104.6
2019-09-01,2019,9,South-West,Ogun,91.0,71.4,103.8
2019-10-01,2019,10,South-West,Ogun,91.0,76.2,101.5
2019-11-01,2019,11,South-West,Ogun,87.1,67.7,101.1
2019-12-01,2019,12,South-West,Ogun,77.4,62.9,95.7
2020-01-01,2020,1,South-West,Ogun,73.6,57.6,91.3
2020-02-01,2020,2,South-West,Ogun,76.1,63.3,91.0
2020-03-01,2020,3,South-West,Ogun,86.5,73.4,105.9
2020-04-01,2020,4,South-West,Ogun,87.8,74.4,105.0
2020-05-01,2020,5,South-West,Ogun,88.6,72.4,107.0
2020-06-01,2020,6,South-West,Ogun,90.6,77.6,107.2
2020-07-01,2020,7,South-West,Ogun,90.5,78.1,105.7
2020-08-01,2020,8,South-West,Ogun,87.4,70.6,101.9
2020-09-01,2020,9,South-West,Ogun,89.9,79.5,106.0
2020-10-01,2020,10,South-West,Ogun,88.9,75.3,102.8
2020-11-01,2020,11,South-West,Ogun,85.2,71.8,97.1
2020-12-01,2020,12,South-West,Ogun,83.4,69.5,99.3
2021-01-01,2021,1,South-West,Ogun,81.2,63.8,91.6
2021-02-01,2021,2,South-West,Ogun,79.0,67.5,94.3
2021-03-01,2021,3,South-West,Ogun,85.4,72.8,95.8
2021-04-01,2021,4,South-West,Ogun,86.9,73.7,105.1
2021-05-01,2021,5,South-West,Ogun,87.6,68.1,101.1
2021-06-01,2021,6,South-West,Ogun,88.9,76.5,106.1
2021-07-01,2021,7,South-West,Ogun,88.2,76.1,103.7
2021-08-01,2021,8,South-West,Ogun,89.6,76.2,108.4
2021-09-01,2021,9,South-West,Ogun,89.8,78.0,109.6
2021-10-01,2021,10,South-West,Ogun,90.3,73.0,101.4
2021-11-01,2021,11,South-West,Ogun,89.3,73.6,101.7
2021-12-01,2021,12,South-West,Ogun,80.6,66.7,91.5
2022-01-01,2022,1,South-West,Ogun,76.2,59.7,88.6
2022-02-01,2022,2,South-West,Ogun,80.1,70.0,95.6
2022-03-01,2022,3,South-West,Ogun,86.1,74.1,106.0
2022-04-01,2022,4,South-West,Ogun,88.2,76.9,106.5
2022-05-01,2022,5,South-West,Ogun,88.2,74.7,100.1
2022-06-01,2022,6,South-West,Ogun,90.0,70.7,105.6
2022-07-01,2022,7,South-West,Ogun,89.8,72.9,101.8
2022-08-01,2022,8,South-West,Ogun,89.0,76.2,108.2
2022-09-01,2022,9,South-West,Ogun,90.5,71.3,110.0
2022-10-01,2022,10,South-West,Ogun,88.8,78.4,108.0
2022-11-01,2022,11,South-West,Ogun,85.1,73.5,98.7
2022-12-01,2022,12,South-West,Ogun,79.9,63.1,95.6
2023-01-01,2023,1,South-West,Ogun,78.2,63.7,90.2
2023-02-01,2023,2,South-West,Ogun,80.8,67.9,94.4
2023-03-01,2023,3,South-West,Ogun,85.0,70.3,99.6
2023-04-01,2023,4,South-West,Ogun,87.8,73.2,100.9
2023-05-01,2023,5,South-West,Ogun,88.2,68.3,101.7
2023-06-01,2023,6,South-West,Ogun,90.4,77.6,108.6
2023-07-01,2023,7,South-West,Ogun,90.3,77.8,106.7
2023-08-01,2023,8,South-West,Ogun,90.0,73.0,100.2
2023-09-01,2023,9,South-West,Ogun,91.2,76.0,106.1
2023-10-01,2023,10,South-West,Ogun,90.6,77.2,102.1
2023-11-01,2023,11,South-West,Ogun,89.3,77.3,106.3
2023-12-01,2023,12,South-West,Ogun,75.9,60.3,91.1
1990-01-01,1990,1,South-West,Ondo,73.5,59.8,93.4
1990-02-01,1990,2,South-West,Ondo,68.7,57.2,85.4
1990-03-01,1990,3,South-West,Ondo,67.9,56.1,83.2
1990-04-01,1990,4,South-West,Ondo,86.0,67.1,102.3
1990-05-01,1990,5,South-West,Ondo,88.9,72.0,105.7
1990-06-01,1990,6,South-West,Ondo,88.8,70.6,102.9
1990-07-01,1990,7,South-West,Ondo,90.4,71.9,108.7
1990-08-01,1990,8,South-West,Ondo,89.2,72.4,103.8
1990-09-01,1990,9,South-West,Ondo,88.8,75.6,99.6
1990-10-01,1990,10,South-West,Ondo,87.9,68.3,104.2
1990-11-01,1990,11,South-West,Ondo,85.4,72.8,95.5
1990-12-01,1990,12,South-West,Ondo,81.7,67.1,101.5
1991-01-01,1991,1,South-West,Ondo,66.8,55.8,81.5
1991-02-01,1991,2,South-West,Ondo,77.8,63.4,92.0
1991-03-01,1991,3,South-West,Ondo,78.5,67.1,98.0
1991-04-01,1991,4,South-West,Ondo,85.3,70.8,104.5
1991-05-01,1991,5,South-West,Ondo,88.7,76.1,103.0
1991-06-01,1991,6,South-West,Ondo,89.8,78.8,100.5
1991-07-01,1991,7,South-West,Ondo,91.0,76.4,107.0
1991-08-01,1991,8,South-West,Ondo,90.8,76.6,103.9
1991-09-01,1991,9,South-West,Ondo,89.2,75.4,101.7
1991-10-01,1991,10,South-West,Ondo,89.5,77.6,100.4
1991-11-01,1991,11,South-West,Ondo,81.1,67.6,93.9
1991-12-01,1991,12,South-West,Ondo,68.6,51.5,83.1
1992-01-01,1992,1,South-West,Ondo,61.3,41.3,76.1
1992-02-01,1992,2,South-West,Ondo,54.8,41.1,70.8
1992-03-01,1992,3,South-West,Ondo,73.1,54.4,89.2
1992-04-01,1992,4,South-West,Ondo,85.0,71.6,98.5
1992-05-01,1992,5,South-West,Ondo,89.4,79.2,105.3
1992-06-01,1992,6,South-West,Ondo,90.0,71.5,103.5
1992-07-01,1992,7,South-West,Ondo,90.5,79.2,105.1
1992-08-01,1992,8,South-West,Ondo,89.5,73.1,101.5
1992-09-01,1992,9,South-West,Ondo,89.7,69.8,102.6
1992-10-01,1992,10,South-West,Ondo,88.9,73.4,100.8
1992-11-01,1992,11,South-West,Ondo,80.0,61.2,97.0
1992-12-01,1992,12,South-West,Ondo,71.2,57.4,81.5
1993-01-01,1993,1,South-West,Ondo,61.1,42.9,80.4
1993-02-01,1993,2,South-West,Ondo,65.7,45.8,78.8
1993-03-01,1993,3,South-West,Ondo,75.4,61.0,90.4
1993-04-01,1993,4,South-West,Ondo,82.5,70.6,96.8
1993-05-01,1993,5,South-West,Ondo,87.2,76.8,104.0
1993-06-01,1993,6,South-West,Ondo,89.4,76.0,99.5
1993-07-01,1993,7,South-West,Ondo,90.4,71.0,101.8
1993-08-01,1993,8,South-West,Ondo,89.8,71.8,106.5
1993-09-01,1993,9,South-West,Ondo,90.2,78.4,105.8
1993-10-01,1993,10,South-West,Ondo,88.6,75.7,108.3
1993-11-01,1993,11,South-West,Ondo,86.4,67.9,101.8
1993-12-01,1993,12,South-West,Ondo,74.3,63.1,89.1
1994-01-01,1994,1,South-West,Ondo,73.6,53.7,85.4
1994-02-01,1994,2,South-West,Ondo,71.2,59.9,89.2
1994-03-01,1994,3,South-West,Ondo,85.6,68.0,98.5
1994-04-01,1994,4,South-West,Ondo,86.3,73.4,98.4
1994-05-01,1994,5,South-West,Ondo,88.8,71.8,106.7
1994-06-01,1994,6,South-West,Ondo,88.9,71.2,107.0
1994-07-01,1994,7,South-West,Ondo,90.6,71.5,101.9
1994-08-01,1994,8,South-West,Ondo,90.5,76.7,101.5
1994-09-01,1994,9,South-West,Ondo,91.0,76.3,103.3
1994-10-01,1994,10,South-West,Ondo,90.3,72.6,102.5
1994-11-01,1994,11,South-West,Ondo,80.8,69.0,94.9
1994-12-01,1994,12,South-West,Ondo,71.6,60.1,86.2
1995-01-01,1995,1,South-West,Ondo,69.2,55.0,83.0
1995-02-01,1995,2,South-West,Ondo,73.9,58.0,87.0
1995-03-01,1995,3,South-West,Ondo,83.7,70.3,99.2
1995-04-01,1995,4,South-West,Ondo,87.2,75.9,107.0
1995-05-01,1995,5,South-West,Ondo,89.6,79.4,101.3
1995-06-01,1995,6,South-West,Ondo,90.3,76.6,104.7
1995-07-01,1995,7,South-West,Ondo,91.6,76.8,109.9
1995-08-01,1995,8,South-West,Ondo,92.4,79.1,109.7
1995-09-01,1995,9,South-West,Ondo,91.5,72.6,108.7
1995-10-01,1995,10,South-West,Ondo,89.7,79.1,99.7
1995-11-01,1995,11,South-West,Ondo,79.5,62.2,90.1
1995-12-01,1995,12,South-West,Ondo,75.2,59.9,85.4
1996-01-01,1996,1,South-West,Ondo,73.9,60.0,90.0
1996-02-01,1996,2,South-West,Ondo,79.1,63.6,94.0
1996-03-01,1996,3,South-West,Ondo,85.3,73.1,99.7
1996-04-01,1996,4,South-West,Ondo,87.0,70.2,103.8
1996-05-01,1996,5,South-West,Ondo,88.9,76.8,102.2
1996-06-01,1996,6,South-West,Ondo,90.3,75.3,101.5
1996-07-01,1996,7,South-West,Ondo,90.6,74.5,104.3
1996-08-01,1996,8,South-West,Ondo,91.1,77.5,105.9
1996-09-01,1996,9,South-West,Ondo,90.7,79.1,102.8
1996-10-01,1996,10,South-West,Ondo,88.9,77.4,104.0
1996-11-01,1996,11,South-West,Ondo,75.7,57.8,89.4
1996-12-01,1996,12,South-West,Ondo,71.3,60.1,90.7
1997-01-01,1997,1,South-West,Ondo,74.1,61.9,91.3
1997-02-01,1997,2,South-West,Ondo,57.6,39.9,70.1
1997-03-01,1997,3,South-West,Ondo,79.1,65.3,92.4
1997-04-01,1997,4,South-West,Ondo,88.1,70.5,99.8
1997-05-01,1997,5,South-West,Ondo,90.0,79.1,109.0
1997-06-01,1997,6,South-West,Ondo,90.6,76.2,108.4
1997-07-01,1997,7,South-West,Ondo,89.9,72.9,108.9
1997-08-01,1997,8,South-West,Ondo,89.5,77.7,108.9
1997-09-01,1997,9,South-West,Ondo,89.1,76.2,102.0
1997-10-01,1997,10,South-West,Ondo,89.4,75.1,103.9
1997-11-01,1997,11,South-West,Ondo,83.1,67.5,94.6
1997-12-01,1997,12,South-West,Ondo,73.4,60.3,89.2
1998-01-01,1998,1,South-West,Ondo,66.5,55.6,76.7
1998-02-01,1998,2,South-West,Ondo,69.3,52.4,85.7
1998-03-01,1998,3,South-West,Ondo,68.2,50.9,87.8
1998-04-01,1998,4,South-West,Ondo,84.7,74.2,103.1
1998-05-01,1998,5,South-West,Ondo,88.5,77.1,100.0
1998-06-01,1998,6,South-West,Ondo,89.8,73.3,104.0
1998-07-01,1998,7,South-West,Ondo,89.5,73.5,100.7
1998-08-01,1998,8,South-West,Ondo,89.5,79.5,103.6
1998-09-01,1998,9,South-West,Ondo,89.4,70.4,100.5
1998-10-01,1998,10,South-West,Ondo,87.6,71.5,104.9
1998-11-01,1998,11,South-West,Ondo,80.5,64.9,94.0
1998-12-01,1998,12,South-West,Ondo,73.5,53.8,90.5
1999-01-01,1999,1,South-West,Ondo,72.8,54.0,87.5
1999-02-01,1999,2,South-West,Ondo,76.3,60.1,92.7
1999-03-01,1999,3,South-West,Ondo,82.5,72.0,98.8
1999-04-01,1999,4,South-West,Ondo,83.2,72.9,100.8
1999-05-01,1999,5,South-West,Ondo,82.9,69.4,95.3
1999-06-01,1999,6,South-West,Ondo,87.4,69.0,106.6
1999-07-01,1999,7,South-West,Ondo,90.2,76.8,107.3
1999-08-01,1999,8,South-West,Ondo,87.8,73.1,102.5
1999-09-01,1999,9,South-West,Ondo,88.2,73.2,107.0
1999-10-01,1999,10,South-West,Ondo,88.3,73.9,106.4
1999-11-01,1999,11,South-West,Ondo,81.7,67.0,99.8
1999-12-01,1999,12,South-West,Ondo,66.3,55.9,80.4
2000-01-01,2000,1,South-West,Ondo,64.8,48.1,81.1
2000-02-01,2000,2,South-West,Ondo,46.4,36.1,57.1
2000-03-01,2000,3,South-West,Ondo,64.7,49.1,81.3
2000-04-01,2000,4,South-West,Ondo,82.5,66.5,97.4
2000-05-01,2000,5,South-West,Ondo,81.8,67.5,93.0
2000-06-01,2000,6,South-West,Ondo,90.1,71.5,105.2
2000-07-01,2000,7,South-West,Ondo,90.3,79.1,103.1
2000-08-01,2000,8,South-West,Ondo,89.5,69.6,102.7
2000-09-01,2000,9,South-West,Ondo,89.9,79.3,101.1
2000-10-01,2000,10,South-West,Ondo,88.5,69.2,98.6
2000-11-01,2000,11,South-West,Ondo,81.2,67.3,98.5
2000-12-01,2000,12,South-West,Ondo,71.8,53.7,86.3
2001-01-01,2001,1,South-West,Ondo,63.2,46.9,75.9
2001-02-01,2001,2,South-West,Ondo,65.3,49.8,77.8
2001-03-01,2001,3,South-West,Ondo,79.6,62.3,92.4
2001-04-01,2001,4,South-West,Ondo,87.6,72.0,101.9
2001-05-01,2001,5,South-West,Ondo,89.7,70.3,105.7
2001-06-01,2001,6,South-West,Ondo,90.0,78.9,109.8
2001-07-01,2001,7,South-West,Ondo,89.1,71.5,104.6
2001-08-01,2001,8,South-West,Ondo,89.0,73.6,105.1
2001-09-01,2001,9,South-West,Ondo,89.6,76.7,103.9
2001-10-01,2001,10,South-West,Ondo,87.2,76.8,103.9
2001-11-01,2001,11,South-West,Ondo,83.5,70.6,98.2
2001-12-01,2001,12,South-West,Ondo,76.2,60.2,86.9
2002-01-01,2002,1,South-West,Ondo,58.4,44.1,70.7
2002-02-01,2002,2,South-West,Ondo,63.5,53.3,77.9
2002-03-01,2002,3,South-West,Ondo,80.0,63.4,96.9
2002-04-01,2002,4,South-West,Ondo,86.1,75.1,100.3
2002-05-01,2002,5,South-West,Ondo,87.2,76.8,101.9
2002-06-01,2002,6,South-West,Ondo,89.6,71.8,105.1
2002-07-01,2002,7,South-West,Ondo,90.1,77.5,102.2
2002-08-01,2002,8,South-West,Ondo,89.3,77.6,104.6
2002-09-01,2002,9,South-West,Ondo,88.8,77.8,106.7
2002-10-01,2002,10,South-West,Ondo,88.2,68.9,105.0
2002-11-01,2002,11,South-West,Ondo,79.9,64.5,95.4
2002-12-01,2002,12,South-West,Ondo,69.5,53.2,84.0
2003-01-01,2003,1,South-West,Ondo,70.3,53.1,90.3
2003-02-01,2003,2,South-West,Ondo,76.5,63.2,90.2
2003-03-01,2003,3,South-West,Ondo,78.4,65.0,95.2
2003-04-01,2003,4,South-West,Ondo,87.9,68.2,98.8
2003-05-01,2003,5,South-West,Ondo,89.0,73.5,104.0
2003-06-01,2003,6,South-West,Ondo,89.7,77.0,107.7
2003-07-01,2003,7,South-West,Ondo,89.4,77.3,100.0
2003-08-01,2003,8,South-West,Ondo,88.7,74.1,101.3
2003-09-01,2003,9,South-West,Ondo,89.5,77.1,109.3
2003-10-01,2003,10,South-West,Ondo,89.4,71.2,108.5
2003-11-01,2003,11,South-West,Ondo,83.9,66.8,95.2
2003-12-01,2003,12,South-West,Ondo,72.6,59.7,85.1
2004-01-01,2004,1,South-West,Ondo,70.8,53.3,82.7
2004-02-01,2004,2,South-West,Ondo,71.7,55.1,84.0
2004-03-01,2004,3,South-West,Ondo,74.0,59.3,87.6
2004-04-01,2004,4,South-West,Ondo,86.6,76.0,100.9
2004-05-01,2004,5,South-West,Ondo,89.8,75.4,105.3
2004-06-01,2004,6,South-West,Ondo,90.4,76.8,102.6
2004-07-01,2004,7,South-West,Ondo,90.7,73.0,108.9
2004-08-01,2004,8,South-West,Ondo,89.8,71.7,102.0
2004-09-01,2004,9,South-West,Ondo,90.1,75.1,107.5
2004-10-01,2004,10,South-West,Ondo,89.4,73.4,99.9
2004-11-01,2004,11,South-West,Ondo,86.9,69.7,100.7
2004-12-01,2004,12,South-West,Ondo,80.2,66.6,95.0
2005-01-01,2005,1,South-West,Ondo,61.7,50.4,77.5
2005-02-01,2005,2,South-West,Ondo,81.8,64.4,97.0
